Time,Score,ELO,Error,Puzzle,Output
08/19/24 19:39:42,1.0,465.89701512786905,,"{""FEN"":""8/1n3B1p/4p1p1/4P3/1k2KPPP/5N2/5b2/8 b - - 0 53"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""b7c5"",""Rating"":""1036""}","{""FEN"":""8/1n3B1p/4p1p1/4P3/1k2KPPP/5N2/5b2/8 b - - 0 53"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""b7c5"",""Rating"":""1581""}"
08/19/24 19:39:49,0.0,465.6096126396697,,"{""FEN"":""2b3k1/pp3ppp/2n5/3p2N1/2pP2nP/2P3Pq/PPBNQP2/6K1 b - - 4 24"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""h3h2 g1f1 h2h1"",""Rating"":""1161""}","{""FEN"":""2b3k1/pp3ppp/2n5/3p2N1/2pP2nP/2P3Pq/PPBNQP2/6K1 b - - 4 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""kingsideAttack"",""Length"":""short"",""Moves"":""h3h1 g1g2 g5h3"",""Rating"":""1503""}"
08/19/24 19:39:56,0.0,465.2901753046504,,"{""FEN"":""8/3Q2kp/p1p3p1/8/7P/3P4/PPr1p3/7K b - - 13 47"",""Phase"":""queenRookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn defensiveMove exposedKing"",""Length"":""long"",""Moves"":""g7h6 d7e7 c2c1 h1g2 e2e1q"",""Rating"":""1142""}","{""FEN"":""8/3Q2kp/p1p3p1/8/7P/3P4/PPr1p3/7K b - - 13 47"",""Phase"":""queenRookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""short"",""Moves"":""c2c1 h1h2 e2e1q"",""Rating"":""1489""}"
08/19/24 19:40:03,0.0,462.65054089792767,,"{""FEN"":""2n5/p2r4/4kp2/2B1p2p/2P4P/1P3Pp1/P3R1P1/6K1 b - - 1 35"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d7d1 e2e1 d1e1"",""Rating"":""747""}","{""FEN"":""2n5/p2r4/4kp2/2B1p2p/2P4P/1P3Pp1/P3R1P1/6K1 b - - 1 35"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""advancedPawn quietMove"",""Length"":""long"",""Moves"":""e5f4 f2f4 h5h4 g1f2 g3g2"",""Rating"":""1587""}"
08/19/24 19:40:10,0.0,461.3086865293514,,"{""FEN"":""8/4p1k1/1p1q1p2/p1pb2p1/Pn4P1/1P2NN1P/2P2QK1/8 w - - 2 36"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e3f5 g7g6 f5d6"",""Rating"":""878""}","{""FEN"":""8/4p1k1/1p1q1p2/p1pb2p1/Pn4P1/1P2NN1P/2P2QK1/8 w - - 2 36"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""attraction fork sacrifice"",""Length"":""long"",""Moves"":""f2f6 g7f6 e3f5 h6g7 f5d6"",""Rating"":""1518""}"
08/19/24 19:40:17,0.0,457.4594453920513,,"{""FEN"":""r1b1k2r/pp3ppp/2p1p3/4q1B1/4p3/P1P1P3/2PQ1PPP/R3K2R w KQkq - 0 13"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Symmetrical Variation"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d2d8"",""Rating"":""661""}","{""FEN"":""r1b1k2r/pp3ppp/2p1p3/4q1B1/4p3/P1P1P3/2PQ1PPP/R3K2R w KQkq - 0 13"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""fork"",""Length"":""short"",""Moves"":""f2f4 e5f5 e4f5"",""Rating"":""1509""}"
08/19/24 19:40:24,0.3333333333333333,462.7665029949911,,"{""FEN"":""2rqr3/pp2kppp/2n1pn2/1B4B1/4P3/8/PP3PPP/R2QK2R b KQ - 2 13"",""Phase"":""middlegame"",""OpeningTags"":""Torre Attack Classical Defense"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d8a5 g5d2 a5b5"",""Rating"":""1571""}","{""FEN"":""2rqr3/pp2kppp/2n1pn2/1B4B1/4P3/8/PP3PPP/R2QK2R b KQ - 2 13"",""Phase"":""opening"",""Goal"":""equality"",""Motif"":""fork"",""Length"":""long"",""Moves"":""d8a5 d1d2 a5b5 g5f6 g7f6"",""Rating"":""1526""}"
08/19/24 19:40:31,0.0,462.7324143317808,,"{""FEN"":""1k4r1/pp6/3p4/Q1R5/5B2/5bNP/Pq4PK/n7 w - - 0 32"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""sacrifice"",""Length"":""long"",""Mate"":""backRankMate mateIn3"",""Moves"":""a5c7 b8a8 c7c8 g8c8 c5c8"",""Rating"":""1531""}","{""FEN"":""1k4r1/pp6/3p4/Q1R5/5B2/5bNP/Pq4PK/n7 w - - 0 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""quietMove"",""Length"":""short"",""Moves"":""a5a4 b2b3 c5b5"",""Rating"":""1509""}"
08/19/24 19:40:38,0.3333333333333333,462.95223923360373,,"{""FEN"":""3kr3/p5Qp/1n2p3/1N2P3/2Pq4/1P6/P4RPP/3R3K b - - 0 24"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""hangingPiece"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d4d1 f2f1 d1f1"",""Rating"":""594""}","{""FEN"":""3kr3/p5Qp/1n2p3/1N2P3/2Pq4/1P6/P4RPP/3R3K b - - 0 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""d4d1 c2d1 e6e5"",""Rating"":""1614""}"
08/19/24 19:40:45,0.0,462.93325098675314,,"{""FEN"":""r1b1qrk1/pp1p1ppp/1b2p1n1/4n1BQ/4P3/1NNB1R2/PPP3PP/2KR4 w - - 6 14"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Paulsen-Basman Defense"",""Goal"":""advantage"",""Motif"":""quietMove"",""Length"":""short"",""Moves"":""f3h3 f7f6 h5h7"",""Rating"":""1633""}","{""FEN"":""r1b1qrk1/pp1p1ppp/1b2p1n1/4n1BQ/4P3/1NNB1R2/PPP3PP/2KR4 w - - 6 14"",""Phase"":""middlegame"",""Goal"":""equality"",""Length"":""short"",""Moves"":""f3f6 h5d1 c1d1"",""Rating"":""1601""}"
08/19/24 19:40:52,0.0,462.9332227085153,,"{""FEN"":""r4rk1/pp1bnp1p/1q1N2pQ/4P3/5P2/3BnR2/P1P3PP/R6K w - - 4 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""quietMove sacrifice"",""Length"":""long"",""Moves"":""f3e3 b6e3 d6e4 e3e4 d3e4"",""Rating"":""2764""}","{""FEN"":""r4rk1/pp1bnp1p/1q1N2pQ/4P3/5P2/3BnR2/P1P3PP/R6K w - - 4 22"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""kingsideAttack"",""Length"":""short"",""Moves"":""d6f5 g6f5 h6h7"",""Rating"":""1501""}"
08/19/24 19:40:59,0.0,462.9119229584927,,"{""FEN"":""8/8/6p1/P2kP3/1p3K2/2p5/P7/8 w - - 0 37"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Length"":""veryLong"",""Moves"":""f4e3 d5e5 a5a6 c3c2 e3d2 c2c1q d2c1"",""Rating"":""1613""}","{""FEN"":""8/8/6p1/P2kP3/1p3K2/2p5/P7/8 w - - 0 37"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""long"",""Moves"":""a5a6 d5c4 a6a7 c4b3 a7a8q"",""Rating"":""1618""}"
08/19/24 19:41:06,0.0,462.8648663490905,,"{""FEN"":""6k1/1n1r1pp1/3p3p/r2PP3/1p1N1P2/2p1R2P/2P2KP1/4R3 w - - 0 39"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e5e6 f7e6 d5e6"",""Rating"":""1475""}","{""FEN"":""6k1/1n1r1pp1/3p3p/r2PP3/1p1N1P2/2p1R2P/2P2KP1/4R3 w - - 0 39"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d4b5 a5a1 b3a1"",""Rating"":""1624""}"
08/19/24 19:41:13,0.0,462.8648157921509,,"{""FEN"":""8/8/1p6/P2Pk3/1P2pp2/4p3/4K2P/8 b - - 0 43"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e5d4 e2e1 f4f3"",""Rating"":""2663""}","{""FEN"":""8/8/1p6/P2Pk3/1P2pp2/4p3/4K2P/8 b - - 0 43"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""e4e3 e2e3 f4f3"",""Rating"":""1501""}"
08/19/24 19:41:20,0.0,462.86446803779165,,"{""FEN"":""2rqk1nr/pp3pp1/2n1p2p/4P3/2KPPPP1/4BN1P/PP5R/R2Q1B2 b k - 0 17"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Other variations"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""c6d4 c4d3 d4f3"",""Rating"":""2328""}","{""FEN"":""2rqk1nr/pp3pp1/2n1p2p/4P3/2KPPPP1/4BN1P/PP5R/R2Q1B2 b k - 0 17"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d8d4"",""Rating"":""1554""}"
08/19/24 19:41:27,0.0,462.86129704632935,,"{""FEN"":""3r2k1/p3p3/2p5/2P3p1/q3r1b1/4Q1P1/P4B1P/N3R1K1 w - - 1 32"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e3e4 a4e4 e1e4"",""Rating"":""1944""}","{""FEN"":""3r2k1/p3p3/2p5/2P3p1/q3r1b1/4Q1P1/P4B1P/N3R1K1 w - - 1 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e3f3 g4f3 g2f3"",""Rating"":""1613""}"
08/19/24 19:41:34,0.0,462.58666323125493,,"{""FEN"":""8/2Q3p1/4kn1p/2p2N2/2P5/7P/P2p1PPK/1r2qB2 w - - 8 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""f5g7"",""Rating"":""1166""}","{""FEN"":""8/2Q3p1/4kn1p/2p2N2/2P5/7P/P2p1PPK/1r2qB2 w - - 8 38"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""hangingPiece"",""Length"":""short"",""Moves"":""c7f7 e1e7 f5e7"",""Rating"":""1509""}"
08/19/24 19:41:41,1.0,478.55260976469214,,"{""FEN"":""8/R5pk/7p/3r4/1P4R1/P3P1PK/5PP1/3r4 b - - 14 41"",""Phase"":""rookEndgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d1h1"",""Rating"":""1531""}","{""FEN"":""8/R5pk/7p/3r4/1P4R1/P3P1PK/5PP1/3r4 b - - 14 41"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d1h1 h2g3 d4d3"",""Rating"":""1616""}"
08/19/24 19:41:48,0.0,478.5451056792061,,"{""FEN"":""r1b3k1/pp4p1/2nQp2p/2p4q/5Rp1/2P5/PP6/4R1K1 w - - 0 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""deflection"",""Length"":""veryLong"",""Moves"":""f4f8 g8h7 d6d3 h5g6 f8h8 h7h8 d3g6"",""Rating"":""1810""}","{""FEN"":""r1b3k1/pp4p1/2nQp2p/2p4q/5Rp1/2P5/PP6/4R1K1 w - - 0 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""f4f1 c8e6 f1f8"",""Rating"":""1602""}"
08/19/24 19:41:55,0.0,478.5434539535637,,"{""FEN"":""2r3k1/p4pp1/1p6/3p1n2/3PP3/Q4PpP/P5P1/6K1 b - - 0 26"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""veryLong"",""Moves"":""f5d4 g1f1 c8c2 a3e3 c2f2 e3f2 g3f2"",""Rating"":""2073""}","{""FEN"":""2r3k1/p4pp1/1p6/3p1n2/3PP3/Q4PpP/P5P1/6K1 b - - 0 26"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""advancedPawn"",""Length"":""short"",""Moves"":""g3g2 g1f1 c8c1"",""Rating"":""1505""}"
08/19/24 19:42:02,0.14285714285714285,480.82896734241075,,"{""FEN"":""r1b2rk1/pp4p1/4p1p1/3pP1Pp/2qN1B1P/2PQP3/PP3P2/2K4R w - - 1 24"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""sacrifice"",""Length"":""veryLong"",""Moves"":""d3g6 c4a2 g6h5 a2a1 c1c2 a1h1 g5g6"",""Rating"":""2439""}","{""FEN"":""r1b2rk1/pp4p1/4p1p1/3pP1Pp/2qN1B1P/2PQP3/PP3P2/2K4R w - - 1 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""deflection"",""Length"":""short"",""Moves"":""d3g6 h7g6 f4c4"",""Rating"":""1506""}"
08/19/24 19:42:09,0.3333333333333333,486.08659427583393,,"{""FEN"":""5r2/5rk1/3Rp1p1/4p3/4P2p/P2Q1PqR/1PP3P1/5K2 b - - 5 33"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""deflection"",""Length"":""short"",""Moves"":""f7f3 g2f3 g3h3"",""Rating"":""1410""}","{""FEN"":""5r2/5rk1/3Rp1p1/4p3/4P2p/P2Q1PqR/1PP3P1/5K2 b - - 5 33"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""f7f3 d3f3 f8f3"",""Rating"":""1604""}"
08/19/24 19:42:16,0.0,485.9890547119502,,"{""FEN"":""r5k1/ppp1qppp/4b3/2NrQ3/8/8/PPP2PPP/R3R1K1 w - - 5 16"",""Phase"":""middlegame"",""OpeningTags"":""Italian Game Scotch Gambit"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""e5d5 e6d5 e1e7"",""Rating"":""1371""}","{""FEN"":""r5k1/ppp1qppp/4b3/2NrQ3/8/8/PPP2PPP/R3R1K1 w - - 5 16"",""Phase"":""middlegame"",""Goal"":""equality"",""Length"":""short"",""Moves"":""c5e6 d5e5 e6e7"",""Rating"":""1614""}"
08/19/24 19:42:23,0.0,485.96049087096867,,"{""FEN"":""r2qkb1r/pp1npppp/3p4/1B2n3/4P1b1/5N2/PPP2PPP/RNBQ1RK1 w kq - 6 9"",""Phase"":""opening"",""OpeningTags"":""Sicilian Defense Smith-Morra Gambit"",""Goal"":""crushing"",""Motif"":""pin sacrifice"",""Length"":""long"",""Moves"":""f3e5 g4d1 b5d7 d8d7 e5d7"",""Rating"":""1585""}","{""FEN"":""r2qkb1r/pp1npppp/3p4/1B2n3/4P1b1/5N2/PPP2PPP/RNBQ1RK1 w kq - 6 9"",""Phase"":""opening"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1 smotheredMate"",""Moves"":""b5d7"",""Rating"":""1487""}"
08/19/24 19:42:30,0.0,485.96044143763856,,"{""FEN"":""8/3b4/4k3/4pp2/p1N5/P2K2P1/2P5/8 b - - 5 50"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""veryLong"",""Moves"":""d7b5 d3c3 b5c4 c3c4 e6d6 c2c3 d6c6"",""Rating"":""2690""}","{""FEN"":""8/3b4/4k3/4pp2/p1N5/P2K2P1/2P5/8 b - - 5 50"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d7a4 c3c4 e6d5"",""Rating"":""1624""}"
08/19/24 19:42:37,0.0,485.5898931200077,,"{""FEN"":""8/p1p1k3/1p6/2PP3p/1P2K2P/6p1/1P6/8 w - - 0 37"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e4f3 g3g2 f3g2"",""Rating"":""1136""}","{""FEN"":""8/p1p1k3/1p6/2PP3p/1P2K2P/6p1/1P6/8 w - - 0 37"",""Phase"":""pawnEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove quietMove"",""Length"":""short"",""Moves"":""e4d5 c7d5 d5d6"",""Rating"":""1548""}"
08/19/24 19:42:44,0.0,485.5885882738951,,"{""FEN"":""8/5R2/2p1q2p/1p2p1k1/6nN/1P3QBK/1PP2PP1/4r3 b - - 4 35"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""doubleCheck"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""g4f2 h3h2 e1h1"",""Rating"":""2121""}","{""FEN"":""8/5R2/2p1q2p/1p2p1k1/6nN/1P3QBK/1PP2PP1/4r3 b - - 4 35"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""exposedKing fork"",""Length"":""long"",""Moves"":""g5g4 h4g4 g4f3 h3h2 f3g4"",""Rating"":""1539""}"
08/19/24 19:42:51,0.0,485.2125241378647,,"{""FEN"":""8/5pk1/R6p/P7/5BPn/r7/5K2/8 b - - 2 46"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""a3f3 f2e2 f3f4"",""Rating"":""1133""}","{""FEN"":""8/5pk1/R6p/P7/5BPn/r7/5K2/8 b - - 2 46"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""exposedKing fork"",""Length"":""long"",""Moves"":""a2f2 f4e3 h4f3 f2f3 f7f5"",""Rating"":""1562""}"
08/19/24 19:42:58,0.3333333333333333,488.39781672292014,,"{""FEN"":""8/pp4k1/7p/3p3P/n4pN1/1PP2P2/P3K1P1/8 b - - 0 44"",""Phase"":""knightEndgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""a4c3 e2d3 c3a2"",""Rating"":""809""}","{""FEN"":""8/pp4k1/7p/3p3P/n4pN1/1PP2P2/P3K1P1/8 b - - 0 44"",""Phase"":""knightEndgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""a4c3 d2c3 f4g4"",""Rating"":""1609""}"
08/19/24 19:43:05,0.0,488.3960786525949,,"{""FEN"":""2r2q2/nk1r1p2/p1n1p1p1/1p2P1Pp/1b2PP1P/1BRN1K2/3Q1B2/R7 w - - 0 41"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""discoveredAttack fork"",""Length"":""short"",""Moves"":""d3c5 b4c5 d2d7"",""Rating"":""2074""}","{""FEN"":""2r2q2/nk1r1p2/p1n1p1p1/1p2P1Pp/1b2PP1P/1BRN1K2/3Q1B2/R7 w - - 0 41"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c3c7 a7c6 c7c8"",""Rating"":""1622""}"
08/19/24 19:43:12,0.0,488.39570272866223,,"{""FEN"":""r1b2rk1/p4pbp/6p1/3NB3/6n1/3B4/P1P2QPP/q4RK1 w - - 0 17"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Accelerated Dragon"",""Goal"":""crushing"",""Motif"":""kingsideAttack sacrifice"",""Length"":""veryLong"",""Moves"":""d5e7 g8h8 e7g6 h7g6 f2h4 h8g8 e5a1 g7a1 f1a1"",""Rating"":""2340""}","{""FEN"":""r1b2rk1/p4pbp/6p1/3NB3/6n1/3B4/P1P2QPP/q4RK1 w - - 0 17"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""attraction kingsideAttack sacrifice"",""Length"":""veryLong"",""Moves"":""f2f7 f8f7 d5e7 g7e7 d3f7 e7f7 f2f7"",""Rating"":""1541""}"
08/19/24 19:43:19,0.0,488.0730307136742,,"{""FEN"":""R7/3Nr1pk/7p/1p6/4p3/2n4P/P5PK/8 w - - 4 43"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""long"",""Moves"":""d7f8 h7g8 f8g6 g8f7 g6e7"",""Rating"":""1163""}","{""FEN"":""R7/3Nr1pk/7p/1p6/4p3/2n4P/P5PK/8 w - - 4 43"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d7e5 h7g8 e5d3"",""Rating"":""1509""}"
08/19/24 19:43:26,0.0,487.84753499683126,,"{""FEN"":""4r1k1/pp1Q1ppp/8/4p3/3nP3/P1R2B1P/1P1q1PP1/1R4K1 b - - 0 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""d4f3 c3f3 d2d7"",""Rating"":""1226""}","{""FEN"":""4r1k1/pp1Q1ppp/8/4p3/3nP3/P1R2B1P/1P1q1PP1/1R4K1 b - - 0 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""pin"",""Length"":""short"",""Moves"":""d2f2 g1h2 f2c3"",""Rating"":""1503""}"
08/19/24 19:43:33,1.0,503.34363849222905,,"{""FEN"":""4R3/5pkp/3b2p1/3q4/2Bp4/P2Q2PP/1r3P2/5K2 b - - 2 28"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d5h1"",""Rating"":""1083""}","{""FEN"":""4R3/5pkp/3b2p1/3q4/2Bp4/P2Q2PP/1r3P2/5K2 b - - 2 28"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d5h1 f1e2 b2e2"",""Rating"":""1505""}"
08/19/24 19:43:41,0.0,503.26136873105315,,"{""FEN"":""8/8/2p1K3/4Bp2/p1p2Pb1/P1Pk4/1P6/8 b - - 22 54"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d3c2 e6d6 c2b2"",""Rating"":""1418""}","{""FEN"":""8/8/2p1K3/4Bp2/p1p2Pb1/P1Pk4/1P6/8 b - - 22 54"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn quietMove"",""Length"":""veryLong"",""Moves"":""c4d3 c3d3 f5f4 d3d2 f4f3 d2d1 f3f2"",""Rating"":""1569""}"
08/19/24 19:43:48,0.0,501.25833873228964,,"{""FEN"":""8/p1p5/5b1p/2P5/Pk2pNpP/6P1/3K1P2/8 w - - 0 52"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""f4d5 b4a4 d5f6"",""Rating"":""841""}","{""FEN"":""8/p1p5/5b1p/2P5/Pk2pNpP/6P1/3K1P2/8 w - - 0 52"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove hangingPiece"",""Length"":""short"",""Moves"":""c5f6 h4h3 f4h3"",""Rating"":""1589""}"
08/19/24 19:43:55,0.0,499.5652081296684,,"{""FEN"":""8/6P1/8/p1p1k3/P3p2K/3p3P/2B5/8 b - - 0 44"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn hangingPiece"",""Length"":""short"",""Moves"":""d3c2 g7g8q c2c1q"",""Rating"":""872""}","{""FEN"":""8/6P1/8/p1p1k3/P3p2K/3p3P/2B5/8 b - - 0 44"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn hangingPiece"",""Length"":""short"",""Moves"":""d2c2 h7h8q e5e4"",""Rating"":""1548""}"
08/19/24 19:44:02,0.0,499.565036129713,,"{""FEN"":""1k1r2r1/1p1q4/1P1p4/4p2p/2PN2nP/3P2p1/3QPPK1/1RB2R2 b - - 2 24"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""g4f2 f1h1 e5d4 d2a5 d7c6"",""Rating"":""2487""}","{""FEN"":""1k1r2r1/1p1q4/1P1p4/4p2p/2PN2nP/3P2p1/3QPPK1/1RB2R2 b - - 2 24"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""g4e3 d2e3 e5d4"",""Rating"":""1501""}"
08/19/24 19:44:09,0.0,499.5603544092786,,"{""FEN"":""2r1k3/6RR/p6p/1p6/5rPK/8/8/8 w - - 11 50"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""attraction exposedKing skewer"",""Length"":""veryLong"",""Moves"":""g7g8 f4f8 g8f8 e8f8 h7h8 f8e7 h8c8"",""Rating"":""1913""}","{""FEN"":""2r1k3/6RR/p6p/1p6/5rPK/8/8/8 w - - 11 50"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""exposedKing skewer"",""Length"":""long"",""Moves"":""h7h8 e8d7 g7g8 f4f6 g8c8"",""Rating"":""1580""}"
08/19/24 19:44:16,0.0,499.5170189900788,,"{""FEN"":""5bk1/5p2/2q1p1pp/1p6/3B4/7P/1Q1N1PP1/2r1RK2 b - - 9 34"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""interference"",""Length"":""short"",""Moves"":""c1c2 b2a1 c2d2"",""Rating"":""1526""}","{""FEN"":""5bk1/5p2/2q1p1pp/1p6/3B4/7P/1Q1N1PP1/2r1RK2 b - - 9 34"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c1e1 d4f8 f8e7"",""Rating"":""1603""}"
08/19/24 19:44:23,0.0,498.4899505442792,,"{""FEN"":""5rk1/pp3rp1/4p1Q1/8/8/1P1Pn3/6PP/R4R1K b - - 0 23"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""f7f1 a1f1 f8f1"",""Rating"":""965""}","{""FEN"":""5rk1/pp3rp1/4p1Q1/8/8/1P1Pn3/6PP/R4R1K b - - 0 23"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""attraction sacrifice"",""Length"":""long"",""Mate"":""backRankMate mateIn3"",""Moves"":""e4f2 f1f2 f7f1 a1f1 f8f1"",""Rating"":""1524""}"
08/19/24 19:44:30,0.0,496.22948945921524,,"{""FEN"":""r4rk1/1p3pb1/p2p1q2/5QNp/7P/2N5/PP4P1/R5K1 w - - 1 25"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""f5h7"",""Rating"":""812""}","{""FEN"":""r4rk1/1p3pb1/p2p1q2/5QNp/7P/2N5/PP4P1/R5K1 w - - 1 25"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""kingsideAttack"",""Length"":""short"",""Moves"":""f5g5 g8h7 g5f6"",""Rating"":""1508""}"
08/19/24 19:44:37,0.0,496.21194188273455,,"{""FEN"":""2q5/pp2kpQ1/1r6/2r1p1P1/2p1P3/1P6/P4P2/K5RR b - - 0 30"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c4b3 g7f6 b6f6"",""Rating"":""1680""}","{""FEN"":""2q5/pp2kpQ1/1r6/2r1p1P1/2p1P3/1P6/P4P2/K5RR b - - 0 30"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""intermezzo"",""Length"":""short"",""Moves"":""c5b3 a2b3 f7g7"",""Rating"":""1504""}"
